subject,trial,condition,accuracy
23,139,5,1.0
23,140,13,0.1
23,141,9,0.6666666666666666
23,148,13,0.15384615384615385
23,149,9,0.7777777777777778
23,150,13,0.15384615384615385
23,151,9,0.3333333333333333
23,152,5,1.0
23,153,13,0.16666666666666666
23,154,9,0.7777777777777778
23,155,5,1.0
23,156,9,0.8888888888888888
23,157,5,1.0
23,158,5,1.0
23,159,13,0.23076923076923078
24,4,9,0.2222222222222222
24,5,13,0.15384615384615385
24,6,5,1.0
24,7,5,1.0
24,8,9,0.2222222222222222
24,9,13,0.15384615384615385
24,10,13,0.23076923076923078
24,11,5,1.0
24,12,5,1.0
24,13,13,0.3076923076923077
24,14,9,0.3333333333333333
24,15,9,0.5555555555555556
24,22,9,0.2222222222222222
24,23,9,0.3333333333333333
24,24,13,0.0
24,25,9,0.7777777777777778
24,26,13,0.07692307692307693
24,27,13,0.23076923076923078
24,28,13,0.15384615384615385
24,29,5,1.0
24,30,5,1.0
24,31,5,1.0
24,32,5,1.0
24,33,9,0.1111111111111111
24,40,13,0.3076923076923077
24,41,13,0.23076923076923078
24,42,5,1.0
24,43,13,0.38461538461538464
24,44,13,0.14285714285714285
24,45,9,0.3333333333333333
24,46,5,1.0
24,47,9,0.7777777777777778
24,48,9,0.375
24,49,5,1.0
24,50,9,0.25
24,51,5,1.0
24,58,9,0.5555555555555556
24,59,13,0.09090909090909091
24,60,5,1.0
24,61,9,0.4444444444444444
24,62,5,1.0
24,63,9,0.5555555555555556
24,64,13,0.125
24,65,13,0.0
24,66,5,1.0
24,67,5,1.0
24,68,13,0.0
24,69,9,0.3333333333333333
24,76,5,1.0
24,77,9,0.6666666666666666
24,78,13,0.0
24,79,9,0.4444444444444444
24,80,13,0.38461538461538464
24,81,5,1.0
24,82,13,0.23076923076923078
24,83,5,0.6
24,84,9,0.4444444444444444
24,85,5,1.0
24,86,9,0.3333333333333333
24,87,13,0.23076923076923078
24,94,13,0.15384615384615385
24,95,5,1.0
24,96,9,0.4444444444444444
24,97,5,1.0
24,98,13,0.15384615384615385
24,99,13,0.07692307692307693
24,100,9,0.4444444444444444
24,101,5,1.0
24,102,9,0.5555555555555556
24,103,5,1.0
24,104,13,0.46153846153846156
24,105,9,0.5555555555555556
24,112,5,1.0
24,113,13,0.3076923076923077
24,114,5,1.0
24,115,13,0.3076923076923077
24,116,9,0.3333333333333333
24,117,9,0.3333333333333333
24,118,13,0.38461538461538464
24,119,5,1.0
24,120,13,0.4166666666666667
24,121,9,0.4444444444444444
24,122,5,0.4
24,123,9,0.4444444444444444
24,130,9,0.7777777777777778
24,131,9,0.3333333333333333
24,132,13,0.23076923076923078
24,133,13,0.38461538461538464
24,134,5,1.0
24,135,9,0.7777777777777778
24,136,13,0.38461538461538464
24,137,5,1.0
24,138,13,0.23076923076923078
24,139,9,1.0
24,140,5,1.0
24,141,5,1.0
24,148,9,0.4444444444444444
24,149,9,0.7777777777777778
24,150,5,1.0
24,151,13,0.1111111111111111
24,152,13,0.15384615384615385
24,153,5,1.0
24,154,13,0.07692307692307693
24,155,5,1.0
24,156,9,0.6666666666666666
24,157,5,1.0
24,158,9,0.2222222222222222
24,159,13,0.25
25,4,9,0.5555555555555556
25,5,13,0.23076923076923078
25,6,5,0.6
25,7,13,0.3076923076923077
25,8,5,1.0
25,9,9,0.2222222222222222
25,10,9,0.3333333333333333
25,11,13,0.23076923076923078
25,12,5,1.0
25,13,13,0.15384615384615385
25,14,9,0.3333333333333333
25,15,5,1.0
25,22,13,0.07692307692307693
25,23,5,0.6
25,24,9,0.2222222222222222
25,25,5,0.8
25,26,13,0.15384615384615385
25,27,9,0.25
25,28,9,0.1111111111111111
25,29,13,0.15384615384615385
25,30,5,0.6
25,31,13,0.3076923076923077
25,32,5,0.8
25,33,9,0.4444444444444444
25,40,5,0.6
25,41,5,0.6
25,42,9,0.2222222222222222
25,43,13,0.3076923076923077
25,44,13,0.23076923076923078
25,45,9,0.4444444444444444
25,46,13,0.3076923076923077
25,47,13,0.38461538461538464
25,48,5,0.8
25,49,5,1.0
25,50,9,0.3333333333333333
25,51,9,0.5555555555555556
25,58,9,0.3333333333333333
25,59,9,0.2857142857142857
25,60,13,0.3076923076923077
25,61,5,1.0
25,62,13,0.38461538461538464
25,63,5,0.6
25,64,13,0.3076923076923077
25,65,9,0.4444444444444444
25,66,9,0.5555555555555556
25,67,13,0.38461538461538464
25,68,5,1.0
25,69,5,1.0
25,76,9,0.4444444444444444
25,77,13,0.23076923076923078
25,78,9,0.3333333333333333
25,79,5,1.0
25,80,13,0.3076923076923077
25,81,5,1.0
25,82,13,0.38461538461538464
25,83,9,0.3333333333333333
25,84,9,0.7777777777777778
25,85,13,0.07692307692307693
25,86,5,1.0
25,87,5,1.0
25,94,13,0.3076923076923077
25,95,5,1.0
25,96,9,0.2222222222222222
25,97,13,0.3076923076923077
25,98,9,0.4444444444444444
25,99,5,1.0
25,100,9,0.6666666666666666
25,101,5,0.6
25,102,13,0.3333333333333333
25,103,5,1.0
25,104,13,0.23076923076923078
25,105,9,0.3333333333333333
25,112,9,0.7777777777777778
25,113,9,0.7777777777777778
25,114,5,1.0
25,115,5,1.0
25,116,13,0.3076923076923077
25,117,5,1.0
25,118,9,0.5555555555555556
25,119,13,0.3076923076923077
25,120,5,1.0
25,121,9,0.6666666666666666
25,122,13,0.3076923076923077
25,123,13,0.3076923076923077
25,130,5,1.0
25,131,9,0.3333333333333333
25,132,9,0.7777777777777778
25,133,9,0.42857142857142855
25,134,13,0.38461538461538464
25,135,9,0.5555555555555556
25,136,13,0.3076923076923077
25,137,5,1.0
25,138,5,1.0
25,139,13,0.23076923076923078
25,140,5,1.0
25,141,13,0.38461538461538464
25,148,5,1.0
25,149,13,0.5384615384615384
25,150,13,0.23076923076923078
25,151,5,1.0
25,152,9,1.0
25,153,9,0.6666666666666666
25,154,9,0.4444444444444444
25,155,13,0.23076923076923078
25,156,13,0.3076923076923077
25,157,5,1.0
25,158,9,0.1111111111111111
25,159,5,1.0
26,4,13,0.38461538461538464
26,5,5,1.0
26,6,9,0.4444444444444444
26,7,9,0.1111111111111111
26,8,5,1.0
26,9,9,0.4444444444444444
26,10,13,0.46153846153846156
26,11,5,1.0
26,12,5,1.0
26,13,9,0.3333333333333333
26,14,13,0.3076923076923077
26,15,13,0.46153846153846156
26,22,5,1.0
26,23,9,1.0
26,24,9,0.2222222222222222
26,25,13,0.3076923076923077
26,26,13,0.15384615384615385
26,27,9,0.8888888888888888
26,28,5,1.0
26,29,9,1.0
26,30,13,0.23076923076923078
26,31,5,0.8
26,32,13,0.2727272727272727
26,33,5,1.0
26,40,9,0.5555555555555556
26,41,9,0.1111111111111111
26,42,9,0.6666666666666666
26,43,13,0.23076923076923078
26,44,5,1.0
26,45,13,0.4444444444444444
26,46,5,1.0
26,47,13,0.1111111111111111
26,48,5,1.0
26,49,9,0.3333333333333333
26,50,13,0.0
26,51,5,1.0
26,58,9,0.7777777777777778
26,59,9,0.6
26,60,5,1.0
26,61,9,0.7777777777777778
26,62,5,1.0
26,63,13,0.3076923076923077
26,64,5,0.6
26,65,5,1.0
26,66,13,0.5384615384615384
26,67,13,0.46153846153846156
26,68,9,0.7777777777777778
26,69,13,0.3076923076923077
26,76,5,1.0
26,77,13,0.5384615384615384
26,78,9,0.4444444444444444
26,79,9,0.3333333333333333
26,80,9,0.1111111111111111
26,81,5,1.0
26,82,13,0.5384615384615384
26,83,5,1.0
26,84,13,0.2727272727272727
26,85,13,0.3076923076923077
26,86,5,1.0
26,87,9,0.7777777777777778
26,94,5,1.0
26,95,13,0.46153846153846156
26,96,13,0.46153846153846156
26,97,5,1.0
26,98,5,1.0
26,99,9,0.2222222222222222
26,100,9,0.4444444444444444
26,101,13,0.23076923076923078
26,102,13,0.16666666666666666
26,103,5,1.0
26,104,9,0.2222222222222222
26,105,9,0.25
26,112,13,0.07692307692307693
26,113,9,0.3333333333333333
26,114,9,0.5555555555555556
26,115,9,0.5555555555555556
26,116,9,0.3333333333333333
26,117,13,0.23076923076923078
26,118,5,1.0
26,119,13,0.3076923076923077
26,120,5,1.0
26,121,5,1.0
26,122,5,1.0
26,123,13,0.15384615384615385
26,130,9,0.7777777777777778
26,131,5,1.0
26,132,5,0.6
26,133,5,1.0
26,134,13,0.38461538461538464
26,135,13,0.3076923076923077
26,136,9,0.4444444444444444
26,137,9,0.3333333333333333
26,138,9,0.7777777777777778
26,139,5,1.0
26,140,13,0.46153846153846156
26,141,13,0.3076923076923077
26,148,13,0.38461538461538464
26,149,9,0.4444444444444444
26,150,13,0.3076923076923077
26,151,9,0.2222222222222222
26,152,5,1.0
26,153,5,1.0
26,154,9,0.4444444444444444
26,155,13,0.46153846153846156
26,156,9,0.6666666666666666
26,157,13,0.15384615384615385
26,158,5,1.0
26,159,5,0.6
27,4,9,0.2222222222222222
27,5,13,0.07692307692307693
27,6,5,1.0
27,7,13,0.46153846153846156
27,8,9,0.6666666666666666
27,9,9,0.8888888888888888
27,10,5,0.6
27,11,5,1.0
27,12,9,0.6666666666666666
27,13,13,0.23076923076923078
27,14,13,0.46153846153846156
27,15,5,1.0
27,22,13,0.15384615384615385
27,23,5,1.0
27,24,9,1.0
27,25,13,0.5384615384615384
27,26,5,1.0
27,27,5,1.0
27,28,9,0.7777777777777778
27,29,9,0.3333333333333333
27,30,9,0.3333333333333333
27,31,13,0.15384615384615385
27,32,5,1.0
27,33,13,0.38461538461538464
27,40,9,0.5555555555555556
27,41,13,0.38461538461538464
27,42,13,0.46153846153846156
27,43,9,0.6666666666666666
27,44,5,1.0
27,45,5,1.0
27,46,9,0.4444444444444444
27,47,9,0.6666666666666666
27,48,13,0.3076923076923077
27,49,5,1.0
27,50,13,0.5384615384615384
27,51,5,1.0
27,58,13,0.38461538461538464
27,59,9,0.5555555555555556
27,60,9,0.6666666666666666
27,61,5,1.0
27,62,13,0.46153846153846156
27,63,9,0.7777777777777778
27,64,13,0.38461538461538464
27,65,5,1.0
27,66,13,0.07692307692307693
27,67,5,1.0
27,68,9,0.5555555555555556
27,69,5,0.6
27,76,13,0.46153846153846156
27,77,9,0.5555555555555556
27,78,5,1.0
27,79,13,0.23076923076923078
27,80,5,1.0
27,81,13,0.38461538461538464
27,82,9,0.4444444444444444
27,83,13,0.23076923076923078
27,84,5,1.0
27,85,9,0.4444444444444444
27,86,9,0.7777777777777778
27,87,5,1.0
27,94,13,0.38461538461538464
27,95,9,0.5555555555555556
27,96,9,0.4444444444444444
27,97,9,0.5555555555555556
27,98,5,0.8
27,99,9,0.5555555555555556
27,100,13,0.07692307692307693
27,101,5,1.0
27,102,13,0.23076923076923078
27,103,5,1.0
27,104,5,1.0
27,105,13,0.3076923076923077
27,112,13,0.3076923076923077
27,113,9,0.6666666666666666
27,114,9,0.5555555555555556
27,115,5,1.0
27,116,13,0.3076923076923077
27,117,13,0.46153846153846156
27,118,9,0.4444444444444444
27,119,5,1.0
27,120,9,0.5555555555555556
27,121,5,1.0
27,122,5,1.0
27,123,13,0.46153846153846156
27,130,13,0.6923076923076923
27,131,5,1.0
27,132,13,0.46153846153846156
27,133,9,0.5555555555555556
27,134,9,0.6666666666666666
27,135,5,1.0
27,136,5,1.0
27,137,13,0.46153846153846156
27,138,5,1.0
27,139,9,0.5555555555555556
27,140,9,0.6666666666666666
27,141,13,0.6923076923076923
27,148,5,1.0
27,149,5,1.0
27,150,13,0.3076923076923077
27,151,9,0.4444444444444444
27,152,5,1.0
27,153,9,0.6666666666666666
27,154,13,0.46153846153846156
27,155,13,0.3076923076923077
27,156,5,1.0
27,157,13,0.3076923076923077
27,158,9,0.6666666666666666
27,159,9,0.7777777777777778
28,4,5,1.0
28,5,5,1.0
28,6,13,0.3333333333333333
28,7,13,0.5384615384615384
28,8,9,0.6666666666666666
28,9,13,0.23076923076923078
28,10,5,1.0
28,11,13,0.3076923076923077
28,12,9,0.1111111111111111
28,13,5,0.6
28,14,9,0.4444444444444444
28,15,9,0.3333333333333333
28,22,5,1.0
28,23,5,1.0
28,24,9,0.25
28,25,5,0.8
28,26,13,0.38461538461538464
28,27,13,0.23076923076923078
28,28,13,0.0
28,29,13,0.3076923076923077
28,30,9,0.6666666666666666
28,31,9,0.4444444444444444
28,32,9,0.4444444444444444
28,33,5,1.0
28,40,13,0.3076923076923077
28,41,13,0.3076923076923077
28,42,5,0.6
28,43,9,0.2222222222222222
28,44,13,0.23076923076923078
28,45,9,0.3333333333333333
28,46,9,0.5555555555555556
28,47,5,0.8
28,48,9,0.1111111111111111
28,49,5,1.0
28,50,13,0.23076923076923078
28,51,5,1.0
28,58,9,0.6666666666666666
28,59,5,1.0
28,60,9,0.4444444444444444
28,61,13,0.5384615384615384
28,62,13,0.5384615384615384
28,63,5,1.0
28,64,13,0.38461538461538464
28,65,9,0.2222222222222222
28,66,5,0.6
28,67,5,1.0
28,68,13,0.15384615384615385
28,69,9,0.4444444444444444
28,76,9,0.6666666666666666
28,77,5,1.0
28,78,13,0.3076923076923077
28,79,5,1.0
28,80,5,1.0
28,81,5,1.0
28,82,13,0.14285714285714285
28,83,9,0.1111111111111111
28,84,13,0.15384615384615385
28,85,9,0.3333333333333333
28,86,13,0.15384615384615385
28,87,9,0.1111111111111111
28,94,9,0.6666666666666666
28,95,5,0.8
28,96,13,0.07692307692307693
28,97,5,0.6
28,98,9,0.3333333333333333
28,99,9,0.2222222222222222
28,100,13,0.23076923076923078
28,101,13,0.3076923076923077
28,102,13,0.38461538461538464
28,103,9,0.0
28,104,5,1.0
28,105,5,1.0
28,112,9,0.3333333333333333
28,113,5,1.0
28,114,9,0.5555555555555556
28,115,13,0.3076923076923077
28,116,13,0.3076923076923077
28,117,13,0.38461538461538464
28,118,5,1.0
28,119,5,1.0
28,120,9,0.4444444444444444
28,121,5,1.0
28,122,13,0.3076923076923077
28,123,9,0.4444444444444444
28,130,5,1.0
28,131,9,0.6666666666666666
28,132,9,0.4444444444444444
28,133,5,1.0
28,134,13,0.38461538461538464
28,135,9,0.2222222222222222
28,136,5,0.25
28,137,13,0.38461538461538464
28,138,13,0.46153846153846156
28,139,9,0.4444444444444444
28,140,13,0.15384615384615385
28,141,5,0.4
28,148,9,0.6666666666666666
28,149,9,0.5555555555555556
28,150,9,0.5555555555555556
28,151,13,0.46153846153846156
28,152,9,0.3333333333333333
28,153,5,1.0
28,154,13,0.38461538461538464
28,155,5,1.0
28,156,13,0.5384615384615384
28,157,5,1.0
28,158,13,0.23076923076923078
28,159,5,1.0
29,4,5,1.0
29,5,13,0.0
29,6,13,0.2
29,7,9,0.1111111111111111
29,8,5,1.0
29,9,13,0.3076923076923077
29,10,5,1.0
29,11,13,0.3076923076923077
29,12,9,0.6666666666666666
29,13,9,0.5555555555555556
29,14,9,0.2222222222222222
29,15,5,1.0
29,22,9,0.5555555555555556
29,23,9,0.3333333333333333
29,24,5,1.0
29,25,5,1.0
29,26,9,0.6666666666666666
29,27,13,0.125
29,28,13,0.0
29,29,9,0.3333333333333333
29,30,5,0.4
29,31,13,0.0
29,32,5,1.0
29,33,13,0.3076923076923077
29,40,5,1.0
29,41,13,0.07692307692307693
29,42,5,1.0
29,43,5,1.0
29,44,9,0.4444444444444444
29,45,9,0.3333333333333333
29,46,9,0.5
29,47,9,0.5555555555555556
29,48,5,1.0
29,49,13,0.3076923076923077
29,50,13,0.15384615384615385
29,51,13,0.5384615384615384
29,58,5,1.0
29,59,9,0.7777777777777778
29,60,13,0.15384615384615385
29,61,9,0.6666666666666666
29,62,9,0.4444444444444444
29,63,9,0.4444444444444444
29,64,13,0.3076923076923077
29,65,13,0.3076923076923077
29,66,5,0.6
29,67,13,0.23076923076923078
29,68,5,1.0
29,69,5,1.0
29,76,13,0.07692307692307693
29,77,5,1.0
29,78,5,0.4
29,79,13,0.07692307692307693
29,80,9,0.5555555555555556
29,81,13,0.23076923076923078
29,82,5,1.0
29,83,9,0.2222222222222222
29,84,9,0.3333333333333333
29,85,13,0.16666666666666666
29,86,5,1.0
29,87,9,0.3333333333333333
29,94,13,0.46153846153846156
29,95,9,0.3333333333333333
29,96,5,1.0
29,97,5,0.6
29,98,13,0.3076923076923077
29,99,5,1.0
29,100,9,0.4444444444444444
29,101,9,0.5555555555555556
29,102,5,1.0
29,103,13,0.15384615384615385
29,104,9,0.8888888888888888
29,105,13,0.15384615384615385
29,112,5,1.0
29,113,5,1.0
29,114,13,0.15384615384615385
29,115,13,0.3076923076923077
29,116,5,0.6
29,117,13,0.5384615384615384
29,118,9,0.6666666666666666
29,119,5,1.0
29,120,9,0.8888888888888888
29,121,9,0.1111111111111111
29,122,13,0.15384615384615385
29,123,9,0.3333333333333333
29,130,13,0.5384615384615384
29,131,5,1.0
29,132,9,0.6666666666666666
29,133,5,1.0
29,134,5,1.0
29,135,13,0.46153846153846156
29,136,9,0.5555555555555556
29,137,9,0.3333333333333333
29,138,13,0.38461538461538464
29,139,9,0.1111111111111111
29,140,5,1.0
29,141,13,0.07692307692307693
29,148,5,1.0
29,149,9,0.5555555555555556
29,150,13,0.5384615384615384
29,151,9,0.6666666666666666
29,152,5,1.0
29,153,5,1.0
29,154,5,1.0
29,155,9,0.4444444444444444
29,156,13,0.23076923076923078
29,157,9,0.6666666666666666
29,158,13,0.15384615384615385
29,159,13,0.23076923076923078
30,4,5,1.0
30,5,5,1.0
30,6,5,1.0
30,7,13,0.23076923076923078
30,8,13,0.5384615384615384
30,9,13,0.15384615384615385
30,10,9,0.5555555555555556
30,11,9,0.6666666666666666
30,12,9,0.5555555555555556
30,13,13,0.5384615384615384
30,14,9,0.5555555555555556
30,15,5,1.0
30,22,5,1.0
30,23,13,0.6153846153846154
30,24,9,0.3333333333333333
30,25,9,0.7777777777777778
30,26,13,0.46153846153846156
30,27,9,0.7777777777777778
30,28,5,1.0
30,29,13,0.7692307692307693
30,30,5,1.0
30,31,9,1.0
30,32,13,0.23076923076923078
30,33,5,1.0
30,40,5,1.0
30,41,5,1.0
30,42,9,0.7142857142857143
30,43,5,1.0
30,44,5,0.4
30,45,9,0.4444444444444444
30,46,9,1.0
30,47,13,0.6923076923076923
30,48,13,0.23076923076923078
30,49,13,0.38461538461538464
30,50,9,0.7777777777777778
30,51,13,0.7692307692307693
30,58,5,1.0
30,59,13,0.6153846153846154
30,60,5,1.0
30,61,5,1.0
30,62,9,0.3333333333333333
30,63,13,0.3076923076923077
30,64,13,0.6153846153846154
30,65,13,0.38461538461538464
30,66,9,0.6666666666666666
30,67,5,1.0
30,68,9,0.7777777777777778
30,69,9,0.3333333333333333
30,76,9,0.7777777777777778
30,77,5,1.0
30,78,9,0.2
30,79,13,0.6923076923076923
30,80,13,0.6153846153846154
30,81,9,0.8888888888888888
30,82,9,0.3333333333333333
30,83,5,1.0
30,84,5,1.0
30,85,13,0.46153846153846156
30,86,5,1.0
30,87,13,0.3076923076923077
30,94,13,0.6153846153846154
30,95,9,0.6666666666666666
30,96,13,0.46153846153846156
30,97,9,0.6666666666666666
30,98,9,0.4444444444444444
30,99,5,1.0
30,100,13,0.3076923076923077
30,101,9,1.0
30,102,5,1.0
30,103,5,1.0
30,104,5,1.0
30,105,13,0.15384615384615385
30,112,13,0.46153846153846156
30,113,9,0.3333333333333333
30,114,9,0.5555555555555556
30,115,13,0.46153846153846156
30,116,5,1.0
30,117,9,0.7777777777777778
30,118,13,0.46153846153846156
30,119,13,0.38461538461538464
30,120,9,0.7777777777777778
30,121,5,1.0
30,122,5,1.0
30,123,5,1.0
30,130,9,0.6666666666666666
30,131,13,0.46153846153846156
30,132,9,0.6666666666666666
30,133,9,0.7777777777777778
30,134,5,1.0
30,135,13,0.38461538461538464
30,136,13,0.46153846153846156
30,137,5,1.0
30,138,9,0.8888888888888888
30,139,5,1.0
30,140,13,0.6923076923076923
30,141,5,0.6
30,148,5,1.0
30,149,9,0.8888888888888888
30,150,13,0.3076923076923077
30,151,5,1.0
30,152,5,1.0
30,153,13,0.07692307692307693
30,154,9,0.7777777777777778
30,155,13,0.3076923076923077
30,156,9,0.3333333333333333
30,157,5,1.0
30,158,13,0.15384615384615385
30,159,9,1.0
31,4,5,0.6
31,5,5,1.0
31,6,9,0.7777777777777778
31,7,9,0.3333333333333333
31,8,13,0.15384615384615385
31,9,5,1.0
31,10,5,1.0
31,11,13,0.0
31,12,9,0.6666666666666666
31,13,9,0.6666666666666666
31,14,13,0.07692307692307693
31,15,13,0.23076923076923078
31,22,13,0.3076923076923077
31,23,9,0.4444444444444444
31,24,5,1.0
31,25,5,1.0
31,26,9,0.3333333333333333
31,27,13,0.46153846153846156
31,28,13,0.23076923076923078
31,29,9,0.6666666666666666
31,30,5,1.0
31,31,13,0.15384615384615385
31,32,5,0.4
31,33,9,0.7777777777777778
31,40,13,0.15384615384615385
31,41,5,1.0
31,42,13,0.15384615384615385
31,43,5,1.0
31,44,9,0.4444444444444444
31,45,9,0.3333333333333333
31,46,5,1.0
31,47,5,1.0
31,48,9,0.2222222222222222
31,49,13,0.0
31,50,9,0.2222222222222222
31,51,13,0.23076923076923078
31,58,9,0.3333333333333333
31,59,13,0.46153846153846156
31,60,13,0.3076923076923077
31,61,5,1.0
31,62,9,0.6666666666666666
31,63,13,0.2727272727272727
31,64,9,0.0
31,65,13,0.15384615384615385
31,66,5,1.0
31,67,5,1.0
31,68,5,1.0
31,69,9,0.6666666666666666
31,76,13,0.46153846153846156
31,77,5,1.0
31,78,5,1.0
31,79,5,1.0
31,80,5,1.0
31,81,13,0.38461538461538464
31,82,9,0.4444444444444444
31,83,9,0.5555555555555556
31,84,9,0.1111111111111111
31,85,9,0.7777777777777778
31,86,13,0.15384615384615385
31,87,13,0.07692307692307693
31,94,5,1.0
31,95,5,1.0
31,96,13,0.38461538461538464
31,97,13,0.46153846153846156
31,98,5,1.0
31,99,9,0.6666666666666666
31,100,13,0.38461538461538464
31,101,9,0.3333333333333333
31,102,9,0.3333333333333333
31,103,13,0.23076923076923078
31,104,5,1.0
31,105,9,0.4444444444444444
31,112,9,0.6666666666666666
31,113,9,0.7777777777777778
31,114,5,1.0
31,115,13,0.46153846153846156
31,116,9,0.4444444444444444
31,117,5,1.0
31,118,9,0.0
31,119,13,0.23076923076923078
31,120,13,0.38461538461538464
31,121,5,1.0
31,122,5,1.0
31,123,13,0.23076923076923078
31,130,13,0.5384615384615384
31,131,13,0.0
31,132,5,1.0
31,133,13,0.46153846153846156
31,134,9,0.3333333333333333
31,135,13,0.2
31,136,9,0.0
31,137,5,1.0
31,138,9,0.7777777777777778
31,139,5,1.0
31,140,5,1.0
31,141,9,0.0
31,148,13,0.07692307692307693
31,149,13,0.07692307692307693
31,150,5,1.0
31,151,5,1.0
31,152,5,1.0
31,153,9,0.2222222222222222
31,154,9,0.6666666666666666
31,155,5,1.0
31,156,13,0.46153846153846156
31,157,13,0.46153846153846156
31,158,9,0.6666666666666666
31,159,9,0.0
