subject,trial_seg,peak_val,peak_pos,early_mean,late_val,decline,plateau_len,volatility,condition,global_trial_num,trial,accuracy_z,predicted_z,load_score_pct,load_label
14,22,0.6769170066110561,3.0,0.4348582777097539,0.4633848848364055,0.21353212177465064,1.0,0.2189458682389949,5.0,22.0,22,1.0915878201560316,0.333190151118925,21.56476811415918,정상
14,23,1.5166843058932074,7.0,0.5647876894716031,1.268727882833467,0.24795642305974042,1.0,0.383741583110094,9.0,23.0,23,-0.6073553169045415,-1.013051496249132,70.82051912904416,과부하
14,24,1.0547263933969928,7.0,0.04346720262821098,0.47820354088515327,0.5765228525118395,1.0,0.27430598938596323,9.0,24.0,24,0.07222193791968766,-1.0724286164916252,74.76934432279494,과부하
14,25,1.1103042267337582,13.0,0.2978371183148926,1.1103042267337582,0.0,2.0,0.40110768106968114,13.0,25.0,25,-1.6607000618820968,-1.4472385716192238,94.07061139131504,과부하
14,26,0.5961566462670733,5.0,0.2663629426771575,0.5961566462670733,0.0,0.0,0.0873944710000637,5.0,26.0,26,1.0915878201560316,0.7012689353830251,4.674621724689388,정상
14,27,0.5425569573503779,5.0,0.14972792569060972,0.5425569573503779,0.0,0.0,0.25139812447705334,5.0,27.0,27,1.0915878201560316,0.677231025187753,6.286136056095458,정상
14,28,1.5481447474446064,8.0,0.5076190681434307,1.2644408346285365,0.2837039128160699,1.0,0.22207172448902787,9.0,28.0,28,-1.2869325717287707,-1.0214488864855793,71.2756796653955,과부하
14,29,0.4982503070621558,5.0,0.145000157026832,0.4982503070621558,0.0,1.0,0.2546103423884375,5.0,29.0,29,1.0915878201560316,0.6797395821557534,6.200024603272226,정상
14,30,1.1496293514209883,11.0,-0.18702874194766714,0.31767635778388836,0.8319529936371,1.0,0.4450100611668382,13.0,30.0,30,-1.4960332655208413,-1.3713300245691855,89.80194365850659,과부하
14,31,1.098758908626527,10.0,-0.13091231128124647,0.5127289993239073,0.5860299093026198,1.0,0.36792279117809845,13.0,31.0,31,-1.0255567044886824,-1.350079597970076,88.59638331898142,과부하
14,32,0.9595679344218633,12.0,-0.0014165041492605114,0.6014718303983031,0.3580961040235602,2.0,0.40808712731534813,13.0,32.0,32,-1.260794985004762,-1.440370677397345,93.68926067166933,과부하
14,33,0.7376516128738615,8.0,0.0803029072420319,0.5697419531675614,0.16790965970630012,0.0,0.3027463610279015,9.0,33.0,33,-0.947143944316656,-0.8340658495952971,61.11452823225489,과부하
14,40,1.1232067261346748,7.0,0.6205313611958928,1.1110808371024543,0.01212588903222045,1.0,0.19389109956039266,9.0,40.0,40,-0.26756668949242673,-0.6989044238467489,54.065690736868,과부하
14,41,1.1747216611410716,7.0,0.3240964255755058,0.4997476848168718,0.6749739763241998,2.0,0.7427895782348342,13.0,41.0,41,-1.4960332655208413,-1.1121311724103495,77.75864189937262,과부하
14,42,1.04168119611026,12.0,0.2607440982507523,1.00812313059214,0.03355806551812002,4.0,0.22912167280832516,13.0,42.0,42,-1.7312715460369206,-1.4783027877157338,96.17419116742526,과부하
14,43,1.4093512258959358,9.0,0.48005463078188965,1.4093512258959358,0.0,1.0,0.3530744848603088,9.0,43.0,43,-0.947143944316656,-0.7546887931323155,57.20260794685693,과부하
14,44,0.6725230934983566,4.0,0.23781199805151268,0.2808070153354967,0.3917160781628599,0.0,0.3024600325146595,5.0,44.0,44,1.0915878201560316,0.4070566847761063,17.308402017468325,정상
14,45,0.9569017095683794,13.0,0.2928679311305412,0.9569017095683794,0.0,2.0,0.3149255010193042,13.0,45.0,45,-1.7312715460369206,-1.5347335604613144,98.49920039365236,과부하
